artist,song,lyrics,genres,genre_1,genre_2,genre_3
Placebo,Jesus' Son,"Stand, stand to attention

The moment's passed you by

Now is the rest of your life

Dare, dare I to mention

Your laughter makes me cry

A speck of dust in my eye



And I am unafraid and blissful

Here I come

I am unashamed at getting nothing done

I'm a cavalcade that tumbles one by one

But I'm okay, just like Jesus' Son



Bone, bone of contention

I've lost the count of times

I've seen you fucking goodbye

So good, orderly direction

To pull you from the mire

Your universe on fire



And I am unafraid and blissful

Here I come

I am unashamed at getting nothing done

I'm a cavalcade that tumbles one by one

But I'm okay, just like Jesus' Son



And I am unafraid and blissful

Here I come

I am unashamed at getting nothing done

I'm a cavalcade that tumbles one by one

But I'm okay, just like Jesus' Son

I'm okay, just like Jesus' Son

I'm okay, just like Jesus' Son

I'm okay, just like Jesus' Son","rock, indie, alternative",rock,indie,alternative
Placebo,The Crawl,"It takes the pain away

But could not make you stay

It's way too broke to fix

No glue, no bag of tricks



Lay me down, the lie will unfurl

Lay me down to crawl



Your smile would make me sneeze

When we were Siamese

Amazing grace in here

I'd pay to have you near



Lay me down, the lie will unfurl

Lay me down to crawl



Don't go and lose your face

At some stranger's place

And don't forget to breathe

And pay before you leave



Lay me down, the lie will unfurl

Lay me down to crawl



Lay me down, the lie will unfurl

Lay me down to crawl","alternative rock, alternative, rock",alternative rock,alternative,rock
Within Temptation,Believer (Ice Queen Demo Version),,"symphonic metal, gothic metal, female fronted metal",symphonic metal,gothic metal,female fronted metal
Within Temptation,Orff (jillian Demo),,"symphonic metal, gothic metal, female fronted metal",symphonic metal,gothic metal,female fronted metal
The Sisters of Mercy,Marian,,"gothic rock, post-punk, gothic",gothic rock,post-punk,gothic
The Sisters of Mercy,Rain From Heaven,,"gothic rock, post-punk, gothic",gothic rock,post-punk,gothic
Siouxsie And The Banshees,But Not Them,"She hates the man and he hates the man

Because something strong inside

Has been denied them

But not him, oh not him



He hates the girl and she hates the girl because something weak implied

They fought to push aside them

But not her - oh not her



The girl isn't alive - but the man is dead because it's all been said before

The girl isn't alive - but the man is dead because you only have your mentor

To draw - you whore



Dead lumps of meat melt in this heat

Dead lumps of meat melt in this heat



She hates the man and he hates the man

Because something strong inside

Has been denied them

But not him - oh not him



He hates the girl and she hates the girl because something weak implied

They fought to push inside them

But not her - oh not her



This girl isn't alive - but the man is dead because it's all been said before

The girl isn't alive - but the man is dead because you only have your mentor

To draw from



Dead lumps of meat melt in this heat

Dead lumps of meat melt in this heat



But not them","post-punk, eiszeit, haunted haus",post-punk,eiszeit,haunted haus
Siouxsie And The Banshees,Night Shift,"Only at night time I see you

In darkness I feel you

A bride by my side -- I'm inside many brides

Sometimes I wonder...

What goes on in your mind, always silent and kind

Unlike the others...

Fuck the mothers kill the others

Fuck the others kill the mothers

I'll put it out of my mind because...

I'm out of my mind with you

In heaven and hell with you...



My Night Shift sisters

Await your nightly visitor

They don't bother me

No they don't bother me



The cold marble slab submits at my feet

With a neat dissection...

Looking so sweet to me -- please come to me

With your cold flesh -- my cold love

Hissing -- not kissing

A happy go lucky chap -- always dressed in black

He'll come to you, he'll come to you



My Night Shift sisters

With your nightly visitor

A new vocation in life

My love with a knife



Fuck the mothers kill the others

Fuck the others kill the mothers

I'll put it out of my mind because...

I'm out of my mind with you

In heaven and hell with you...","post-punk, gothic rock, 80s",post-punk,gothic rock,80s
Siouxsie And The Banshees,The Sweetest Chill,"Hearing you -- in my sleep

Feeling you -- your cadence seeps

Whispering in flashback -- the spectres of your memories

Fall in glistening showers -- such a tender descent

Intones this haunting lament

The sweetest chill



Fearing you -- but calling your name

Icy breath -- encases my skin

Fingers like a fountain of needles

Shiver along my spine

And rain down so divine

The sweetest chill



A drowning so sublime -- spins in a heavenly climb

Calling you -- tears thaw my sleep

Wanting you -- this hoary web is weaved

From this strange confusion

Grows a perverse communication

It enthralls me and coils me around

The sweetest chill



Enchantment ebbs and whirls -- the sweetest chill

Enchantment ebbs and whirls -- oh the thrill

The sweetest chill","post-punk, 80s, new wave",post-punk,80s,new wave
Cradle of Filth,Black Smoke Curling from the Lips of War,"Drunk off the wine of her mass fornication

She sits astride turbulent seas

Her poisoned cunt harbor to deep fascination

Nations in thrall to the Great Harlot Babylon



She is desire

Free, swathed in dark ecstasies

She will not tire

Bathe in her fire, the Great Harlot Babylon



I have loved her stars too deliciously

To be fearful of the consequences



Judgements, hellbent

On vengeful wing

Descend to swell her cemeteries



Her orchids unfurl as bureaucracy moulders

Sweet opiates further the dream

The fate of the world on her silk-caressed shoulders

Scarlet this woman, the Great Harlot Babylon



She breeds acceptance

Of greed and hypocrisy

Decreed is the sentence

Her prophetic downfall

Unheeded by everyone



I have drunk of her fruits too viciously

To turn my face from her desecration



From foreign shores come the claws to rend her

To burn it all, this opulent splendor

And cast her down in naked surrender

Back to the spurn of the fall



The sins of the earth have spread out her vines

Eastern at birth, now she westers the vespertine

Festers and shines there



The scent of her fragrances hung like a noose

Upon Eden's forbidden tree

The Mother Of Exile, beguiling and loose

Tongued like a serpent, the Great Harlot Babylon



She is desire

Free, swathed in grave liberties

She will not tire

Bathe in her fire, the Great Harlot Babylon



Her putrescence blazes, deep mystery Babylon



And though the skies

In tumult, agonise

She still swaggers in the shadow

Of the towers aimed at God



Black smoke curling from the lips of warfare

Black smoke curling from the lips of war



See, false cathedral

She feeds this evil

Regime with the fecal

So flee from her, people



For freed, the primeval

Will bleed her steeples dry in every way

Idolatress, Ishtar, mistress

Shalt suffer a painful, shameful death

Her soul disgorged

And then be left with nothingness","goth, extreme, vampiric",goth,extreme,vampiric
